,genre_ids,overview,title,Western,Romance,Horror,TV Movie,Fantasy,Drama,Science Fiction,War,Music,History,Thriller,Comedy,Crime,Mystery,Action,Animation,Family,Adventure
4530,"['Crime', 'Drama']","After growing up in a poor gypsy camp, Edmond Vidal, aka Momon, has retained a sense of family, unfailing loyalty and pride in his origins. Most of all, he has remained friends with Serge Suttel, with whom he first discovered prison life - for stealing cherries. The two of them inevitably got involved in organized crime. The team they formed, the Ganf Des Lyonnais, made them the most notorious armed robbers of the early 1970s. Their irresistible rise ended in 1974 with a spectacular arrest. Today, as he nears 60, Momon would like to forget that part of his life. He has found peace by retiring from the ""business"". He tends to his wife Janou, who suffered so in the past, and to his children and grandchildren, all of whom have great respect for this man of simple and universal values, so clear-headed and full of kindness. But then Serge Suttel, who has disowned nothing of his past, comes back into the picture.",A Gang Story,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4531,"['Drama', 'Mystery']","After discovering her father put their house up for his bail bond and then disappeared, 17-year-old Ree Dolly must confront the local criminal underworld and the harsh Ozark wilderness in order to to track down her father and save her family.",Winter's Bone,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4532,"['Mystery', 'Thriller']","Sly and dry intelligence agent Harry Palmer is tasked with investigating British Intelligence security, and is soon enmeshed in a world of double-dealing, kidnap and murder when he finds a traitor operating at the heart of the secret service.",The Ipcress File,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4533,"['Animation', 'Comedy', 'Family']","During the holiday season, when the animals of the Central Park Zoo are preparing for Christmas, Private, the youngest of the penguins notices that the Polar Bear is all alone. Assured that nobody should have to spend Christmas alone, Private goes into the city for some last-minute Christmas shopping. Along the way, he gets stuffed into a stocking",The Madagascar Penguins in a Christmas Caper,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4534,"['Animation', 'Comedy', 'Fantasy', 'Adventure']",Two demon brothers enlist the aid of Kat Elliot — a tough teen with a load of guilt — to summon them to the Land of the Living. But what Kat demands in return leads to a brilliantly bizarre and comedic adventure like no other.,Wendell & Wild,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
4535,"['Fantasy', 'Adventure', 'Family', 'Drama']",A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them.,Miss Peregrine's Home for Peculiar Children,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
4536,"['Animation', 'Comedy', 'Adventure', 'Family']","In order to wipe out the Gaulish village by any means necessary, Caesar plans to absorb the villagers into Roman culture by having an estate built next to the village to start a new Roman colony.",Asterix: The Mansions of the Gods,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
4537,"['War', 'Drama']",Military cadets take extreme measures to ensure the future of their academy when its existence is threatened by local condo developers.,Taps,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4538,"['Music', 'Comedy']","A Reno singer witnesses a mob murder and the cops stash her in a nunnery to protect her from the mob's hitmen. The mother superior does not trust her, and takes steps to limit her influence on the other nuns. Eventually the singer rescues the failing choir and begins helping with community projects, which gets her an interview on TV—and identification by the mob.",Sister Act,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4539,"['Adventure', 'Drama', 'Romance']","In 1862, daredevil balloon pilot Amelia Wren teams up with pioneering meteorologist James Glaisher to advance human knowledge of the weather and fly higher than anyone in history. While breaking records and advancing scientific discovery, their voyage to the very edge of existence helps the unlikely pair find their place in the world they have left far below them. But they face physical and emotional challenges in the thin air, as the ascent becomes a fight for survival.",The Aeronauts,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4540,"['Animation', 'Science Fiction', 'Action']","The magical kingdom of Lucis is home to the world’s last remaining Crystal, and the menacing empire of Niflheim is determined to steal it. King Regis of Lucis commands an elite force of soldiers called the Kingsglaive. Wielding their king’s magic, they fight to protect Lucis. As the overwhelming military might of the empire bears down, King Regis is faced with an impossible ultimatum – to marry his son, Prince Noctis to Princess Lunafreya of Tenebrae, captive of Niflheim, and surrender his lands to Niflheim rule.  Although the king concedes, it becomes clear that the empire will stop at nothing to achieve their devious goals, with only the Kingsglaive standing between them and world domination.",Kingsglaive: Final Fantasy XV,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4541,"['Horror', 'Romance']","In the Iranian ghost-town Bad City, a place that reeks of death and loneliness, the townspeople are unaware they are being stalked by a lonesome vampire.",A Girl Walks Home Alone at Night,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4542,"['Action', 'Thriller', 'Mystery']","Bill Marks is a burned-out veteran of the Air Marshals service. He views the assignment not as a life-saving duty, but as a desk job in the sky. However, today's flight will be no routine trip. Shortly into the transatlantic journey from New York to London, he receives a series of mysterious text messages ordering him to have the government transfer $150 million into a secret account, or a passenger will die every 20 minutes.",Non-Stop,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
4543,"['Animation', 'Comedy', 'Family', 'Western', 'Adventure']","When Rango, a lost family pet, accidentally winds up in the gritty, gun-slinging town of Dirt, the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt.",Rango,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
4544,"['Horror', 'Mystery', 'Thriller']",An American writer in Rome is stalked by a serial killer bent on harassing him while killing all people associated with his work on his latest book.,Tenebre,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4545,"['War', 'Action', 'Drama']","Navy SEAL Lieutenant A.K. Waters and his elite squadron of tactical specialists are forced to choose between their duty and their humanity, between following orders by ignoring the conflict that surrounds them, or finding the courage to follow their conscience and protect a group of innocent refugees. When the democratic government of Nigeria collapses and the country is taken over by a ruthless military dictator, Waters, a fiercely loyal and hardened veteran is dispatched on a routine mission to retrieve a Doctors Without Borders physician.",Tears of the Sun,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4546,"['Mystery', 'Science Fiction', 'Drama', 'Romance', 'Fantasy', 'Thriller']","David Aames has it all: wealth, good looks and gorgeous women on his arm. But just as he begins falling for the warmhearted Sofia, his face is horribly disfigured in a car accident. That's just the beginning of his troubles as the lines between illusion and reality, between life and death, are blurred.",Vanilla Sky,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0
4547,"['Comedy', 'Drama']","When a billionaire entrepreneur impulsively decides to create an iconic movie, he demands the best. Renowned filmmaker Lola Cuevas is recruited to mastermind this ambitious endeavour. Completing the all-star team are two actors with massive talent but even bigger egos: Hollywood heartthrob Félix Rivero and radical theatre actor Iván Torres. Both are legends, but not exactly best friends. Through a series of increasingly eccentric trials set by Lola, Félix and Iván must confront not only each other but also their own legacies. Who will be left when the cameras finally start rolling?",Official Competition,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4548,"['Drama', 'Music', 'History']",The rise of Aretha Franklin’s career from a child singing in her father’s church’s choir to her international superstardom.,Respect,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4549,"['Action', 'Animation', 'Science Fiction']","One peaceful day on Earth, two remnants of Frieza's army named Sorbet and Tagoma arrive searching for the Dragon Balls with the aim of reviving Frieza. They succeed, and Frieza subsequently seeks revenge on the Saiyans.",Dragon Ball Z: Resurrection 'F',0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4550,"['Adventure', 'Drama', 'History']","Inspired by the incredible events surrounding a treacherous attempt to reach the summit of the world's highest mountain, ""Everest"" documents the awe-inspiring journey of two different expeditions challenged beyond their limits by one of the fiercest snowstorms ever encountered by mankind. Their mettle tested by the harshest of elements found on the planet, the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival.",Everest,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4551,"['Action', 'Science Fiction']","In the future, America is a dystopian wasteland. The latest scourge is Ma-Ma, a prostitute-turned-drug pusher with a dangerous new drug and aims to take over the city. The only possibility of stopping her is an elite group of urban police called Judges, who combine the duties of judge, jury and executioner to deliver a brutal brand of swift justice. But even the top-ranking Judge, Dredd, discovers that taking down Ma-Ma isn’t as easy as it seems in this explosive adaptation of the hugely popular comic series.",Dredd,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4552,"['Action', 'Crime', 'Fantasy', 'Science Fiction']","Thirteen year old Sam Cleary suspects that his mysteriously reclusive neighbor Mr. Smith is actually the legendary vigilante Samaritan, who was reported dead 25 years ago. With crime on the rise and the city on the brink of chaos, Sam makes it his mission to coax his neighbor out of hiding to save the city from ruin.",Samaritan,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
4553,['Comedy'],"Looking for a baby-sitter for the night, Marc Schaudel entrusts his son Remy to the care of his employee Franck, a straight man. But the thing that Marc doesn't know, is that Franck is getting 30 years old this weekend and that his son Remy is a very capricious child. The next day, Marc and his wife Claire are awakened by a call from the police. Remy and Franck are missing, and the house is totally devastated. The police finds a camera in the leftovers. Marc, Claire and the police start watching the video that has been recorded the day before during the night and find out what happened to Franck and Remy.",Babysitting,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4554,['Comedy'],"Sergio Benvenuti is a shy seller of contracts for a Roman company of music, but because of his character he cannot find even a customer, so he asks for help from a fellow named Nadia.",Borotalco,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4555,"['Thriller', 'Crime', 'Drama', 'Action']",An elderly ex-serviceman and widower looks to avenge his best friend's murder by doling out his own form of justice.,Harry Brown,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
4556,"['Western', 'Adventure', 'Action']","Set in 1890, this is the story of a Pony Express courier who travels to Arabia to compete with his horse, Hidalgo, in a dangerous race for a massive contest prize, in an adventure that sends the pair around the world...",Hidalgo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4557,"['Horror', 'Thriller']","A young couple is pushed to the limits of sanity as they attempt to be reunited amid the chaos of a pandemic outbreak. The streets erupt into violence and depravity, as those infected are driven to enact the most cruel and ghastly things imaginable.",The Sadness,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4558,['Horror'],"An Asian cross-cultural trilogy of horror films from accomplished indie directors: Dumplings, directed by Fruit Chan of Hong Kong, Cut directed by Park Chan-Wook of Korea, and Box directed by Miike Takashi of Japan.",Three… Extremes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4559,"['Fantasy', 'Comedy', 'Romance']","Jonathan Switcher, an unemployed artist, finds a job as an assistant window dresser for a department store. When Jonathan happens upon a beautiful mannequin he previously designed, she springs to life and introduces herself as Emmy, an Egyptian under an ancient spell. Despite interference from the store's devious manager, Jonathan and his mannequin fall in love while creating eye-catching window displays to keep the struggling store in business.",Mannequin,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4560,"['Drama', 'History']","A biopic of 19th-century poet Giacomo Leopardi, who created immortal verses while struggling with a debilitating illness and isolation.",Leopardi,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4561,['Drama'],"Commercial airline pilot Whip Whitaker has a problem with drugs and alcohol, though so far he's managed to complete his flights safely. His luck runs out when a disastrous mechanical malfunction sends his plane hurtling toward the ground. Whip pulls off a miraculous crash-landing that results in only six lives lost. Shaken to the core, Whip vows to get sober -- but when the crash investigation exposes his addiction, he finds himself in an even worse situation.",Flight,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
